vinedo_id,zona,timestamp,temp_aire,humedad_aire,presion_atm,punto_rocio,viento
Cuartel_Malbec_1,Maipu,2023-01-12T09:00:00,26.25,26.32,909.3,5.22,5.5
Cuartel_Malbec_1,Maipu,2023-01-12T10:00:00,27.56,25.76,908.4,6.09,5.44
Cuartel_Malbec_1,Maipu,2023-01-12T11:00:00,28.4,24.62,907.5,6.2,5.07
Cuartel_Malbec_1,Maipu,2023-01-12T12:00:00,28.79,23.83,906.9,6.1,4.87
Cuartel_Malbec_1,Maipu,2023-01-12T13:00:00,28.87,23.39,906.5,5.92,4.77
Cuartel_Malbec_1,Maipu,2023-01-12T14:00:00,28.73,23.14,906.4,5.62,4.54
Cuartel_Malbec_1,Maipu,2023-01-12T15:00:00,28.24,23.35,906.6,5.36,4.22
Cuartel_Malbec_1,Maipu,2023-01-12T16:00:00,27.24,24.72,906.6,5.33,4.0
Cuartel_Malbec_1,Maipu,2023-01-12T17:00:00,25.67,29.02,907.2,6.3,3.35
Cuartel_Malbec_1,Maipu,2023-01-12T18:00:00,22.71,43.27,907.9,9.54,1.85
Cuartel_Malbec_1,Maipu,2023-01-12T19:00:00,21.17,50.11,908.7,10.34,1.45
Cuartel_Malbec_1,Maipu,2023-01-12T20:00:00,20.41,53.64,909.4,10.64,1.14
Cuartel_Malbec_1,Maipu,2023-01-12T21:00:00,19.46,57.11,909.9,10.68,0.8
Cuartel_Malbec_1,Maipu,2023-01-12T22:00:00,18.39,60.82,910.3,10.63,0.69
Cuartel_Malbec_1,Maipu,2023-01-12T23:00:00,18.15,62.54,910.9,10.77,0.64
Cuartel_Malbec_1,Maipu,2023-01-13T00:00:00,18.1,62.89,911.1,10.79,0.83
Cuartel_Malbec_1,Maipu,2023-01-13T01:00:00,17.69,61.73,910.9,10.15,1.34
Cuartel_Malbec_1,Maipu,2023-01-13T02:00:00,17.08,60.27,910.6,9.24,1.78
Cuartel_Malbec_1,Maipu,2023-01-13T03:00:00,16.27,58.98,910.5,8.17,2.02
Cuartel_Malbec_1,Maipu,2023-01-13T04:00:00,15.46,58.75,910.8,7.35,1.89
Cuartel_Malbec_1,Maipu,2023-01-13T05:00:00,17.31,49.31,911.4,6.57,2.61
Cuartel_Malbec_1,Maipu,2023-01-13T06:00:00,20.16,42.27,912.0,6.89,2.39
Cuartel_Malbec_1,Maipu,2023-01-13T07:00:00,22.82,40.57,912.1,8.69,2.4
Cuartel_Malbec_1,Maipu,2023-01-13T08:00:00,24.94,37.41,911.7,9.38,3.09
Cuartel_Malbec_1,Maipu,2023-01-13T09:00:00,26.59,34.52,911.0,9.65,3.75
Cuartel_Malbec_1,Maipu,2023-01-13T10:00:00,27.79,32.3,910.2,9.73,4.33
Cuartel_Malbec_1,Maipu,2023-01-13T11:00:00,28.74,30.39,909.4,9.66,4.78
Cuartel_Malbec_1,Maipu,2023-01-13T12:00:00,29.49,28.93,908.4,9.57,5.05
Cuartel_Malbec_1,Maipu,2023-01-13T13:00:00,29.99,27.78,907.5,9.41,5.12
Cuartel_Malbec_1,Maipu,2023-01-13T14:00:00,29.95,27.41,906.8,9.17,4.98
Cuartel_Malbec_1,Maipu,2023-01-13T15:00:00,29.6,27.29,906.2,8.8,4.74
Cuartel_Malbec_1,Maipu,2023-01-13T16:00:00,28.9,27.43,906.0,8.27,4.41
Cuartel_Malbec_1,Maipu,2023-01-13T17:00:00,27.68,28.32,906.0,7.7,3.94
Cuartel_Malbec_1,Maipu,2023-01-13T18:00:00,24.67,35.56,906.4,8.42,2.28
Cuartel_Malbec_1,Maipu,2023-01-13T19:00:00,22.96,37.74,907.0,7.79,1.82
Cuartel_Malbec_1,Maipu,2023-01-13T20:00:00,22.04,38.25,907.6,7.17,1.65
Cuartel_Malbec_1,Maipu,2023-01-13T21:00:00,21.08,40.05,907.9,6.98,1.49
Cuartel_Malbec_1,Maipu,2023-01-13T22:00:00,20.2,41.91,907.8,6.85,1.43
Cuartel_Malbec_1,Maipu,2023-01-13T23:00:00,19.32,43.85,907.2,6.68,1.39
Cuartel_Malbec_1,Maipu,2023-01-14T00:00:00,18.74,44.83,906.5,6.48,1.29
Cuartel_Malbec_1,Maipu,2023-01-14T01:00:00,18.51,44.9,905.8,6.31,1.12
Cuartel_Malbec_1,Maipu,2023-01-14T02:00:00,18.25,45.06,905.2,6.1,0.87
Cuartel_Malbec_1,Maipu,2023-01-14T03:00:00,17.95,45.63,905.1,5.99,0.52
Cuartel_Malbec_1,Maipu,2023-01-14T04:00:00,17.79,45.41,905.5,5.77,0.34
Cuartel_Malbec_1,Maipu,2023-01-14T05:00:00,19.82,41.21,906.1,6.16,0.78
Cuartel_Malbec_1,Maipu,2023-01-14T06:00:00,23.39,30.32,906.4,4.87,1.47
Cuartel_Malbec_1,Maipu,2023-01-14T07:00:00,27.11,24.5,906.5,4.97,2.38
Cuartel_Malbec_1,Maipu,2023-01-14T08:00:00,29.99,21.31,906.3,5.41,3.57
Cuartel_Malbec_1,Maipu,2023-01-14T09:00:00,32.1,19.25,906.1,5.73,4.34
Cuartel_Malbec_1,Maipu,2023-01-14T10:00:00,33.71,17.72,905.6,5.89,5.03
Cuartel_Malbec_1,Maipu,2023-01-14T11:00:00,34.75,16.58,904.9,5.79,5.74
Cuartel_Malbec_1,Maipu,2023-01-14T12:00:00,35.31,15.81,904.3,5.54,6.17
Cuartel_Malbec_1,Maipu,2023-01-14T13:00:00,35.32,15.59,903.8,5.37,6.12
Cuartel_Malbec_1,Maipu,2023-01-14T14:00:00,34.92,15.86,903.6,5.27,5.7
Cuartel_Malbec_1,Maipu,2023-01-14T15:00:00,34.19,16.3,903.5,5.09,5.28
Cuartel_Malbec_1,Maipu,2023-01-14T16:00:00,33.1,17.09,903.6,4.89,5.03
Cuartel_Malbec_1,Maipu,2023-01-14T17:00:00,31.66,18.58,903.9,4.93,4.59
Cuartel_Malbec_1,Maipu,2023-01-14T18:00:00,28.52,23.67,904.6,5.8,2.98
Cuartel_Malbec_1,Maipu,2023-01-14T19:00:00,26.66,26.58,905.5,5.92,2.75
Cuartel_Malbec_1,Maipu,2023-01-14T20:00:00,25.31,29.23,906.7,6.15,2.23
Cuartel_Malbec_1,Maipu,2023-01-14T21:00:00,24.24,31.66,907.5,6.36,1.87
Cuartel_Malbec_1,Maipu,2023-01-14T22:00:00,23.33,34.73,908.2,6.9,1.55
Cuartel_Malbec_1,Maipu,2023-01-14T23:00:00,22.68,38.84,909.0,7.9,2.69
Cuartel_Malbec_1,Maipu,2023-01-15T00:00:00,21.55,47.57,910.2,9.8,3.98
Cuartel_Malbec_1,Maipu,2023-01-15T01:00:00,20.35,56.43,911.3,11.37,4.86
Cuartel_Malbec_1,Maipu,2023-01-15T02:00:00,19.26,62.31,912.1,11.88,4.37
Cuartel_Malbec_1,Maipu,2023-01-15T03:00:00,18.68,63.71,912.7,11.67,3.8
Cuartel_Malbec_1,Maipu,2023-01-15T04:00:00,18.1,64.51,913.2,11.31,3.51
Cuartel_Malbec_1,Maipu,2023-01-15T05:00:00,18.28,62.37,913.8,10.98,3.43
Cuartel_Malbec_1,Maipu,2023-01-15T06:00:00,20.23,53.29,914.1,10.43,3.32
Cuartel_Malbec_1,Maipu,2023-01-15T07:00:00,22.86,43.68,913.7,9.86,3.76
Cuartel_Malbec_1,Maipu,2023-01-15T08:00:00,25.14,37.66,913.2,9.71,4.23
Cuartel_Malbec_1,Maipu,2023-01-15T09:00:00,27.23,33.38,912.5,9.74,4.58
Cuartel_Malbec_1,Maipu,2023-01-15T10:00:00,28.71,30.52,911.7,9.7,4.85
Cuartel_Malbec_1,Maipu,2023-01-15T11:00:00,29.65,28.57,910.9,9.53,4.85
Cuartel_Malbec_1,Maipu,2023-01-15T12:00:00,30.28,26.97,910.3,9.2,4.51
Cuartel_Malbec_1,Maipu,2023-01-15T13:00:00,30.27,26.6,910.0,8.98,3.81
Cuartel_Malbec_1,Maipu,2023-01-15T14:00:00,29.12,28.68,910.1,9.11,3.1
Cuartel_Malbec_1,Maipu,2023-01-15T15:00:00,27.53,32.48,910.3,9.59,2.92
Cuartel_Malbec_1,Maipu,2023-01-15T16:00:00,25.95,36.86,910.5,10.1,2.67
Cuartel_Malbec_1,Maipu,2023-01-15T17:00:00,24.55,40.93,910.9,10.43,2.24
Cuartel_Malbec_1,Maipu,2023-01-15T18:00:00,23.01,46.27,911.5,10.87,2.15
Cuartel_Malbec_1,Maipu,2023-01-15T19:00:00,21.91,51.1,912.0,11.36,2.33
Cuartel_Malbec_1,Maipu,2023-01-15T20:00:00,21.09,54.96,912.2,11.7,2.08
Cuartel_Malbec_1,Maipu,2023-01-15T21:00:00,20.25,58.61,912.3,11.89,1.47
Cuartel_Malbec_1,Maipu,2023-01-15T22:00:00,19.36,62.13,912.1,11.95,0.9
Cuartel_Malbec_1,Maipu,2023-01-15T23:00:00,18.99,63.48,911.7,11.91,0.65
Cuartel_Malbec_1,Maipu,2023-01-16T00:00:00,18.98,63.27,911.0,11.85,0.52
Cuartel_Malbec_1,Maipu,2023-01-16T01:00:00,18.91,63.37,910.3,11.8,0.6
Cuartel_Malbec_1,Maipu,2023-01-16T02:00:00,18.73,63.98,909.7,11.76,0.71
Cuartel_Malbec_1,Maipu,2023-01-16T03:00:00,18.76,62.97,909.4,11.54,0.64
Cuartel_Malbec_1,Maipu,2023-01-16T04:00:00,18.7,62.28,909.6,11.29,0.36
Cuartel_Malbec_1,Maipu,2023-01-16T05:00:00,20.01,58.17,910.0,11.46,0.63
Cuartel_Malbec_1,Maipu,2023-01-16T06:00:00,22.29,49.46,910.2,11.15,2.21
Cuartel_Malbec_1,Maipu,2023-01-16T07:00:00,24.38,42.21,910.1,10.7,3.73
Cuartel_Malbec_1,Maipu,2023-01-16T08:00:00,25.21,40.71,910.1,10.89,4.6
Cuartel_Malbec_1,Maipu,2023-01-16T09:00:00,25.43,42.28,910.2,11.66,5.29
Cuartel_Malbec_1,Maipu,2023-01-16T10:00:00,25.69,44.03,910.0,12.52,5.63
Cuartel_Malbec_1,Maipu,2023-01-16T11:00:00,26.03,43.37,909.2,12.62,5.33
Cuartel_Malbec_1,Maipu,2023-01-16T12:00:00,28.55,35.68,908.2,11.9,4.63
Cuartel_Malbec_1,Maipu,2023-01-16T13:00:00,30.17,31.09,907.4,11.24,4.14
Cuartel_Malbec_1,Maipu,2023-01-16T14:00:00,30.65,29.57,906.6,10.9,3.68
Cuartel_Malbec_1,Maipu,2023-01-16T15:00:00,29.9,30.58,906.2,10.74,3.0
Cuartel_Malbec_1,Maipu,2023-01-16T16:00:00,28.06,35.46,906.4,11.38,1.97
Cuartel_Malbec_1,Maipu,2023-01-16T17:00:00,25.65,44.57,907.3,12.7,1.53
Cuartel_Malbec_1,Maipu,2023-01-16T18:00:00,22.69,59.36,908.4,14.37,2.09
Cuartel_Malbec_1,Maipu,2023-01-16T19:00:00,20.6,73.02,909.7,15.59,3.03
Cuartel_Malbec_1,Maipu,2023-01-16T20:00:00,19.83,76.77,910.6,15.63,3.21
Cuartel_Malbec_1,Maipu,2023-01-16T21:00:00,19.35,76.55,910.9,15.12,2.73
Cuartel_Malbec_1,Maipu,2023-01-16T22:00:00,19.17,74.94,910.8,14.63,2.16
Cuartel_Malbec_1,Maipu,2023-01-16T23:00:00,19.17,74.26,910.4,14.49,1.5
Cuartel_Malbec_1,Maipu,2023-01-17T00:00:00,19.28,73.52,909.9,14.44,1.53
Cuartel_Malbec_1,Maipu,2023-01-17T01:00:00,19.2,74.02,909.2,14.47,1.75
Cuartel_Malbec_1,Maipu,2023-01-17T02:00:00,19.02,75.75,908.9,14.65,1.77
Cuartel_Malbec_1,Maipu,2023-01-17T03:00:00,18.86,77.12,909.0,14.77,1.69
Cuartel_Malbec_1,Maipu,2023-01-17T04:00:00,18.51,78.87,909.6,14.78,1.64
Cuartel_Malbec_1,Maipu,2023-01-17T05:00:00,18.93,76.97,910.4,14.81,1.59
Cuartel_Malbec_1,Maipu,2023-01-17T06:00:00,20.21,70.05,911.2,14.56,1.69
Cuartel_Malbec_1,Maipu,2023-01-17T07:00:00,21.62,63.03,911.8,14.26,2.34
Cuartel_Malbec_1,Maipu,2023-01-17T08:00:00,23.34,56.18,911.8,14.1,2.79
Cuartel_Malbec_1,Maipu,2023-01-17T09:00:00,25.68,48.12,911.6,13.87,3.17
Cuartel_Malbec_1,Maipu,2023-01-17T10:00:00,27.81,41.31,911.1,13.47,3.49
Cuartel_Malbec_1,Maipu,2023-01-17T11:00:00,29.65,35.72,910.4,12.89,3.95
Cuartel_Malbec_1,Maipu,2023-01-17T12:00:00,30.61,32.42,909.3,12.25,4.69
Cuartel_Malbec_1,Maipu,2023-01-17T13:00:00,30.49,31.87,908.9,11.88,4.49
Cuartel_Malbec_1,Maipu,2023-01-17T14:00:00,28.71,35.72,909.3,12.06,2.67
Cuartel_Malbec_1,Maipu,2023-01-17T15:00:00,26.78,41.42,910.3,12.57,1.89
Cuartel_Malbec_1,Maipu,2023-01-17T16:00:00,25.03,48.45,911.2,13.39,4.17
Cuartel_Malbec_1,Maipu,2023-01-17T17:00:00,23.19,55.99,912.1,13.93,5.32
Cuartel_Malbec_1,Maipu,2023-01-17T18:00:00,21.71,61.93,913.0,14.11,4.42
Cuartel_Malbec_1,Maipu,2023-01-17T19:00:00,20.72,67.95,913.9,14.6,3.43
Cuartel_Malbec_1,Maipu,2023-01-17T20:00:00,20.09,72.37,915.4,14.97,2.78
Cuartel_Malbec_1,Maipu,2023-01-17T21:00:00,19.61,74.77,916.5,15.02,2.12
Cuartel_Malbec_1,Maipu,2023-01-17T22:00:00,19.18,76.03,916.6,14.86,1.55
Cuartel_Malbec_1,Maipu,2023-01-17T23:00:00,18.55,78.21,916.0,14.69,0.72
Cuartel_Malbec_1,Maipu,2023-01-18T00:00:00,17.94,80.83,915.1,14.61,0.36
Cuartel_Malbec_1,Maipu,2023-01-18T01:00:00,17.27,84.04,914.4,14.54,0.33
Cuartel_Malbec_1,Maipu,2023-01-18T02:00:00,16.62,86.77,914.0,14.39,0.34
Cuartel_Malbec_1,Maipu,2023-01-18T03:00:00,16.18,88.12,913.8,14.18,0.43
Cuartel_Malbec_1,Maipu,2023-01-18T04:00:00,16.01,88.46,914.0,14.07,0.58
Cuartel_Malbec_1,Maipu,2023-01-18T05:00:00,17.75,79.57,914.8,14.14,1.96
Cuartel_Malbec_1,Maipu,2023-01-18T06:00:00,20.35,66.23,915.3,13.83,2.59
Cuartel_Malbec_1,Maipu,2023-01-18T07:00:00,23.08,53.64,915.3,13.17,3.19
Cuartel_Malbec_1,Maipu,2023-01-18T08:00:00,25.38,45.73,915.1,12.85,3.93
Cuartel_Malbec_1,Maipu,2023-01-18T09:00:00,27.45,40.09,914.6,12.7,4.23
Cuartel_Malbec_1,Maipu,2023-01-18T10:00:00,29.11,35.98,913.9,12.53,4.57
Cuartel_Malbec_1,Maipu,2023-01-18T11:00:00,30.42,33.04,913.2,12.38,5.0
Cuartel_Malbec_1,Maipu,2023-01-18T12:00:00,31.17,31.5,912.3,12.32,5.26
Cuartel_Malbec_1,Maipu,2023-01-18T13:00:00,31.32,31.05,911.6,12.21,5.13
Cuartel_Malbec_1,Maipu,2023-01-18T14:00:00,31.23,30.9,910.8,12.07,4.89
Cuartel_Malbec_1,Maipu,2023-01-18T15:00:00,30.77,31.34,910.3,11.88,4.68
Cuartel_Malbec_1,Maipu,2023-01-18T16:00:00,29.94,32.56,910.3,11.74,4.44
Cuartel_Malbec_1,Maipu,2023-01-18T17:00:00,28.63,35.1,910.9,11.74,4.06
Cuartel_Malbec_1,Maipu,2023-01-18T18:00:00,26.46,40.47,911.7,11.96,2.78
Cuartel_Malbec_1,Maipu,2023-01-18T19:00:00,24.96,45.12,912.8,12.26,2.55
Cuartel_Malbec_1,Maipu,2023-01-18T20:00:00,24.0,49.15,913.7,12.7,2.63
Cuartel_Malbec_1,Maipu,2023-01-18T21:00:00,23.21,53.39,914.1,13.23,2.54
Cuartel_Malbec_1,Maipu,2023-01-18T22:00:00,22.64,57.07,914.1,13.72,2.23
Cuartel_Malbec_1,Maipu,2023-01-18T23:00:00,22.05,60.6,913.7,14.09,1.65
Cuartel_Malbec_1,Maipu,2023-01-19T00:00:00,21.46,63.74,913.0,14.31,1.21
Cuartel_Malbec_1,Maipu,2023-01-19T01:00:00,20.97,66.27,912.2,14.45,0.89
Cuartel_Malbec_1,Maipu,2023-01-19T02:00:00,20.6,68.18,911.7,14.52,0.67
Cuartel_Malbec_1,Maipu,2023-01-19T03:00:00,20.38,69.27,911.5,14.55,0.57
Cuartel_Malbec_1,Maipu,2023-01-19T04:00:00,20.16,70.77,911.5,14.66,0.58
Cuartel_Malbec_1,Maipu,2023-01-19T05:00:00,21.63,65.79,911.8,14.9,1.35
Cuartel_Malbec_1,Maipu,2023-01-19T06:00:00,24.16,58.6,911.8,15.49,2.56
Cuartel_Malbec_1,Maipu,2023-01-19T07:00:00,26.95,50.81,911.3,15.86,3.78
Cuartel_Malbec_1,Maipu,2023-01-19T08:00:00,29.38,43.8,910.7,15.78,4.6
Cuartel_Malbec_1,Maipu,2023-01-19T09:00:00,31.51,37.99,909.9,15.48,5.18
Cuartel_Malbec_1,Maipu,2023-01-19T10:00:00,33.29,33.51,908.8,15.08,5.51
Cuartel_Malbec_1,Maipu,2023-01-19T11:00:00,34.43,30.67,907.7,14.7,5.69
Cuartel_Malbec_1,Maipu,2023-01-19T12:00:00,35.15,29.03,906.7,14.47,5.76
Cuartel_Malbec_1,Maipu,2023-01-19T13:00:00,35.36,28.36,905.8,14.29,5.66
Cuartel_Malbec_1,Maipu,2023-01-19T14:00:00,35.32,28.36,905.3,14.25,5.55
Cuartel_Malbec_1,Maipu,2023-01-19T15:00:00,34.75,29.37,905.1,14.32,5.32
Cuartel_Malbec_1,Maipu,2023-01-19T16:00:00,33.89,31.12,904.8,14.47,5.03
Cuartel_Malbec_1,Maipu,2023-01-19T17:00:00,32.57,34.3,904.8,14.83,4.34
Cuartel_Malbec_1,Maipu,2023-01-19T18:00:00,30.5,40.84,905.6,15.7,2.92
Cuartel_Malbec_1,Maipu,2023-01-19T19:00:00,28.59,48.26,906.2,16.6,1.91
Cuartel_Malbec_1,Maipu,2023-01-19T20:00:00,27.33,53.48,906.5,17.04,1.7
Cuartel_Malbec_1,Maipu,2023-01-19T21:00:00,26.85,55.4,906.1,17.16,1.79
Cuartel_Malbec_1,Maipu,2023-01-19T22:00:00,26.27,57.75,905.6,17.29,1.67
Cuartel_Malbec_1,Maipu,2023-01-19T23:00:00,25.42,61.12,904.8,17.39,1.34
Cuartel_Malbec_1,Maipu,2023-01-20T00:00:00,24.75,63.77,903.8,17.42,1.23
Cuartel_Malbec_1,Maipu,2023-01-20T01:00:00,23.97,66.66,903.0,17.38,0.91
Cuartel_Malbec_1,Maipu,2023-01-20T02:00:00,23.43,67.87,902.3,17.11,0.69
Cuartel_Malbec_1,Maipu,2023-01-20T03:00:00,22.93,67.9,902.2,16.49,0.72
Cuartel_Malbec_1,Maipu,2023-01-20T04:00:00,22.31,68.8,902.7,15.92,1.36
Cuartel_Malbec_1,Maipu,2023-01-20T05:00:00,24.1,62.29,903.7,16.08,3.34
Cuartel_Malbec_1,Maipu,2023-01-20T06:00:00,26.8,52.78,904.5,15.95,4.78
Cuartel_Malbec_1,Maipu,2023-01-20T07:00:00,28.73,47.44,905.1,16.12,5.62
Cuartel_Malbec_1,Maipu,2023-01-20T08:00:00,29.97,44.93,905.4,16.47,6.43
Cuartel_Malbec_1,Maipu,2023-01-20T09:00:00,29.8,45.29,905.8,16.59,8.11
Cuartel_Malbec_1,Maipu,2023-01-20T10:00:00,28.05,46.67,906.5,15.55,8.87
Cuartel_Malbec_1,Maipu,2023-01-20T11:00:00,28.08,42.81,906.6,14.24,8.07
Cuartel_Malbec_1,Maipu,2023-01-20T12:00:00,29.63,37.07,905.8,13.4,7.18
Cuartel_Malbec_1,Maipu,2023-01-20T13:00:00,30.95,32.61,905.3,12.62,6.73
Cuartel_Malbec_1,Maipu,2023-01-20T14:00:00,31.27,30.29,905.0,11.77,6.53
Cuartel_Malbec_1,Maipu,2023-01-20T15:00:00,30.75,29.52,905.4,10.96,6.18
Cuartel_Malbec_1,Maipu,2023-01-20T16:00:00,29.8,29.74,905.8,10.26,5.6
Cuartel_Malbec_1,Maipu,2023-01-20T17:00:00,28.42,30.93,906.3,9.64,4.98
Cuartel_Malbec_1,Maipu,2023-01-20T18:00:00,26.07,34.54,907.1,9.26,3.36
Cuartel_Malbec_1,Maipu,2023-01-20T19:00:00,23.85,38.98,908.0,9.08,1.85
Cuartel_Malbec_1,Maipu,2023-01-20T20:00:00,22.51,41.88,908.7,8.93,1.25
Cuartel_Malbec_1,Maipu,2023-01-20T21:00:00,21.61,43.92,908.9,8.82,1.0
Cuartel_Malbec_1,Maipu,2023-01-20T22:00:00,20.84,45.45,908.8,8.62,0.97
Cuartel_Malbec_1,Maipu,2023-01-20T23:00:00,20.18,46.58,908.4,8.37,1.05
Cuartel_Malbec_1,Maipu,2023-01-21T00:00:00,19.59,47.53,907.9,8.1,1.18
Cuartel_Malbec_1,Maipu,2023-01-21T01:00:00,19.05,48.23,907.8,7.77,1.37
Cuartel_Malbec_1,Maipu,2023-01-21T02:00:00,18.58,47.99,908.0,7.2,1.59
Cuartel_Malbec_1,Maipu,2023-01-21T03:00:00,18.1,45.66,908.7,6.01,1.71
Cuartel_Malbec_1,Maipu,2023-01-21T04:00:00,17.67,41.58,909.7,4.23,1.7
Cuartel_Malbec_1,Maipu,2023-01-21T05:00:00,19.78,33.14,910.8,2.94,2.57
Cuartel_Malbec_1,Maipu,2023-01-21T06:00:00,22.81,29.59,911.5,4.05,3.75
Cuartel_Malbec_1,Maipu,2023-01-21T07:00:00,25.19,25.96,911.5,4.31,4.25
Cuartel_Malbec_1,Maipu,2023-01-21T08:00:00,27.41,23.08,910.7,4.51,4.46
Cuartel_Malbec_1,Maipu,2023-01-21T09:00:00,29.47,21.29,909.5,5.09,4.98
Cuartel_Malbec_1,Maipu,2023-01-21T10:00:00,31.22,20.03,908.2,5.64,5.31
Cuartel_Malbec_1,Maipu,2023-01-21T11:00:00,32.6,18.77,907.1,5.82,5.4
Cuartel_Malbec_1,Maipu,2023-01-21T12:00:00,33.58,17.85,906.0,5.89,5.31
Cuartel_Malbec_1,Maipu,2023-01-21T13:00:00,34.15,17.28,905.1,5.9,5.05
Cuartel_Malbec_1,Maipu,2023-01-21T14:00:00,34.26,17.1,904.3,5.83,4.83
Cuartel_Malbec_1,Maipu,2023-01-21T15:00:00,33.86,17.32,903.9,5.7,4.67
Cuartel_Malbec_1,Maipu,2023-01-21T16:00:00,32.96,17.95,903.9,5.47,4.41
Cuartel_Malbec_1,Maipu,2023-01-21T17:00:00,31.5,19.13,904.2,5.21,3.86
Cuartel_Malbec_1,Maipu,2023-01-21T18:00:00,27.73,24.21,905.0,5.47,2.02
Cuartel_Malbec_1,Maipu,2023-01-21T19:00:00,25.76,25.86,905.8,4.75,1.85
Cuartel_Malbec_1,Maipu,2023-01-21T20:00:00,24.62,26.67,906.5,4.21,1.67
Cuartel_Malbec_1,Maipu,2023-01-21T21:00:00,23.41,28.49,906.9,4.11,1.04
Cuartel_Malbec_1,Maipu,2023-01-21T22:00:00,22.44,31.07,907.1,4.52,0.37
Cuartel_Malbec_1,Maipu,2023-01-21T23:00:00,21.2,33.86,907.1,4.67,0.8
Cuartel_Malbec_1,Maipu,2023-01-22T00:00:00,20.56,34.56,907.0,4.39,1.34
Cuartel_Malbec_1,Maipu,2023-01-22T01:00:00,20.11,34.3,907.0,3.89,2.32
Cuartel_Malbec_1,Maipu,2023-01-22T02:00:00,19.53,33.78,907.1,3.12,3.1
Cuartel_Malbec_1,Maipu,2023-01-22T03:00:00,18.97,33.01,907.4,2.28,2.9
Cuartel_Malbec_1,Maipu,2023-01-22T04:00:00,18.64,31.76,907.9,1.43,2.97
Cuartel_Malbec_1,Maipu,2023-01-22T05:00:00,20.36,27.46,908.5,0.91,3.85
Cuartel_Malbec_1,Maipu,2023-01-22T06:00:00,23.64,21.65,909.0,0.44,4.72
Cuartel_Malbec_1,Maipu,2023-01-22T07:00:00,26.51,19.59,909.2,1.45,5.33
Cuartel_Malbec_1,Maipu,2023-01-22T08:00:00,28.57,19.49,909.1,3.03,5.86
Cuartel_Malbec_1,Maipu,2023-01-22T09:00:00,30.16,19.67,908.7,4.43,6.14
Cuartel_Malbec_1,Maipu,2023-01-22T10:00:00,31.41,20.0,908.0,5.69,5.87
Cuartel_Malbec_1,Maipu,2023-01-22T11:00:00,32.4,20.23,907.3,6.69,5.51
Cuartel_Malbec_1,Maipu,2023-01-22T12:00:00,33.11,20.51,906.6,7.46,5.33
Cuartel_Malbec_1,Maipu,2023-01-22T13:00:00,33.41,21.02,905.9,8.08,5.2
Cuartel_Malbec_1,Maipu,2023-01-22T14:00:00,33.22,22.14,905.6,8.7,4.98
Cuartel_Malbec_1,Maipu,2023-01-22T15:00:00,32.51,23.98,905.5,9.31,4.69
Cuartel_Malbec_1,Maipu,2023-01-22T16:00:00,31.59,26.05,905.7,9.75,4.4
Cuartel_Malbec_1,Maipu,2023-01-22T17:00:00,30.33,28.53,906.2,10.05,4.03
Cuartel_Malbec_1,Maipu,2023-01-22T18:00:00,27.77,34.27,907.0,10.59,2.44
Cuartel_Malbec_1,Maipu,2023-01-22T19:00:00,26.12,38.94,907.7,11.05,2.02
Cuartel_Malbec_1,Maipu,2023-01-22T20:00:00,25.17,41.85,908.3,11.27,1.84
Cuartel_Malbec_1,Maipu,2023-01-22T21:00:00,24.3,43.9,908.3,11.19,1.4
Cuartel_Malbec_1,Maipu,2023-01-22T22:00:00,23.51,45.39,908.4,10.96,1.04
Cuartel_Malbec_1,Maipu,2023-01-22T23:00:00,23.29,45.38,908.2,10.78,1.41
Cuartel_Malbec_1,Maipu,2023-01-23T00:00:00,23.13,45.55,907.9,10.71,2.13
Cuartel_Malbec_1,Maipu,2023-01-23T01:00:00,22.77,46.28,907.5,10.62,2.56
Cuartel_Malbec_1,Maipu,2023-01-23T02:00:00,22.44,46.62,907.4,10.44,2.71
Cuartel_Malbec_1,Maipu,2023-01-23T03:00:00,22.13,46.81,907.4,10.22,2.55
Cuartel_Malbec_1,Maipu,2023-01-23T04:00:00,21.59,47.99,907.6,10.1,2.29
Cuartel_Malbec_1,Maipu,2023-01-23T05:00:00,22.53,46.51,908.0,10.49,2.62
Cuartel_Malbec_1,Maipu,2023-01-23T06:00:00,24.98,43.11,908.2,11.56,2.65
Cuartel_Malbec_1,Maipu,2023-01-23T07:00:00,27.51,37.67,908.1,11.79,2.51
Cuartel_Malbec_1,Maipu,2023-01-23T08:00:00,29.83,32.88,907.6,11.78,3.01
Cuartel_Malbec_1,Maipu,2023-01-23T09:00:00,31.8,29.54,907.0,11.86,4.02
Cuartel_Malbec_1,Maipu,2023-01-23T10:00:00,33.61,26.68,906.0,11.88,5.03
Cuartel_Malbec_1,Maipu,2023-01-23T11:00:00,34.86,24.4,904.9,11.57,5.78
Cuartel_Malbec_1,Maipu,2023-01-23T12:00:00,35.69,22.69,903.8,11.16,6.39
Cuartel_Malbec_1,Maipu,2023-01-23T13:00:00,36.17,21.66,902.7,10.88,6.79
Cuartel_Malbec_1,Maipu,2023-01-23T14:00:00,36.05,21.67,901.9,10.77,6.89
Cuartel_Malbec_1,Maipu,2023-01-23T15:00:00,35.51,22.33,901.3,10.78,6.7
Cuartel_Malbec_1,Maipu,2023-01-23T16:00:00,34.72,23.45,901.1,10.85,6.32
Cuartel_Malbec_1,Maipu,2023-01-23T17:00:00,33.66,25.07,901.3,10.99,5.66
